设置,选项名称,值
选手信息,nick,Relyks
选手信息,Name,Skyler Weaver
选手信息,Birthday,"January 12, 1995"
选手信息,Country,United States
选手信息,Team,Free Agent
鼠标,model,Logitech G Pro X Superlight Black
鼠标,DPI,400
鼠标,Sensitivity,2.00
鼠标,eDPI,800
鼠标,Zoom Sensitivity,1.10
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,5
准星设置,Follow Recoil,Unknown
准星设置,Dot,0
准星设置,Length,2
准星设置,Thickness,0
准星设置,Gap,-3
准星设置,Outline,0
准星设置,Outlinethickness,Unknown
准星设置,Color,4
准星设置,Red,Unknown
准星设置,Green,Unknown
准星设置,Blue,Unknown
准星设置,Alpha,Unknown
准星设置,Alpha Value,255
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,Unknown
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,1
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,0
视频设置,Resolution,Unknown
视频设置,Aspect Ratio,Unknown
视频设置,Scaling Mode,Unknown
视频设置,Brightness,Unknown
视频设置,Display Mode,Unknown
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,.82
界面 大小,HUD Color,White
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,.85
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Karambit | Fade (Factory New)', '★ Specialist Gloves | Marble Fade (Factory New)', 'AK-47 | Bloodsport (Minimal Wear)', 'M4A1-S | Printstream (Minimal Wear)', 'Glock-18 | Vogue (Minimal Wear)', 'USP-S | Cortex (Minimal Wear)']"
外设,Monitor,ZOWIE XL2540
外设,Mouse,Logitech G Pro X Superlight Black
外设,Keyboard,HyperX Alloy FPS
外设,Headset,HyperX Cloud II
外设,Mousepad,Artisan Hayate Otsu XSoft
