设置,选项名称,值
选手信息,nick,doto
选手信息,Name,Joonas Forss
选手信息,Birthday,"February 18, 1996"
选手信息,Country,Finland
选手信息,Team,JANO Esports
鼠标,model,Logitech G Pro X Superlight White
鼠标,DPI,800
鼠标,Sensitivity,0.72
鼠标,eDPI,576
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,2
准星设置,Blue,0
准星设置,Green,0
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,1.5
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,2
持枪 视角,Offset Z,-2
持枪 视角,Presetpos,0
视频设置,Resolution,1152x864
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Black Bars
视频设置,Brightness,80%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Enabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,8x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Low
视频设置,Texture Filtering Mode,Trilinear
视频设置,Shader Detail,Low
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,0.95
界面 大小,HUD Color,Purple
雷达,Radar Centers The Player,No
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,Yes
雷达,Radar Hud Size,1.3
雷达,Radar Map Zoom,0.35
展示皮肤,skins,"['★ Butterfly Knife | Doppler Phase 2 (Factory New)', '★ Sport Gloves | Vice (Field-Tested)', 'AK-47 | Nightwish (Minimal Wear)', 'M4A1-S | Cyrex (Factory New)', 'AWP | Hyper Beast (Minimal Wear)', 'Glock-18 | Sacrifice (Battle-Scarred)', 'USP-S | Whiteout (Well-Worn)', 'Desert Eagle | Conspiracy (Factory New)']"
外设,Monitor,ASUS ROG SWIFT PG259QN
外设,Mouse,Logitech G Pro X Superlight White
外设,Keyboard,Logitech G Pro Keyboard
外设,Headset,Logitech G Pro X Headset
外设,Mousepad,Logitech G640 ENCE Edition
